OPEID,INSTNM,CITY,STABBR,ZIP,INSTURL,REGION,LOCALE,ADM_RATE,COSTT4_A
00240201,Copiah-Lincoln Community College-Natchez Campus,Natchez,MS,39120,https://www.colin.edu/,5,,,
00244001,University of Mississippi Medical Center,Jackson,MS,392164505,https://www.umc.edu/,5,,,
00243001,Pearl River Community College-Forrest County Campus,Hattiesburg,MS,39401,www.prcc.edu/,5,,,
00245602,Columbia College - Redstone Arsenal,Redstone Arsenal,AL,358985192,https://www.ccis.edu/locations/redstone-arsenal,5,,,
00245605,Columbia College - Denver,Centennial,CO,80112,https://www.ccis.edu/locations/denver,7,,,
00245606,Columbia College - NAS Jacksonville,Jacksonville,FL,322120137,https://www.ccis.edu/locations/nas-jacksonville,5,,,
00245607,Columbia College - Orlando,Orlando,FL,328042606,https://www.ccis.edu/locations/orlando,5,,,
00245609,Columbia College - Crystal Lake Campus,Crystal Lake,IL,600123709,https://www.ccis.edu/locations/crystal-lake,3,,,
00245610,Columbia College - Kansas City,Kansas City,MO,641331707,https://www.ccis.edu/locations/kansas-city,4,,,
00245612,Columbia College - Fort Leonard Wood,Fort Leonard Wood,MO,654731707,https://www.ccis.edu/locations/fort-leonard-wood,4,,,
00245613,Columbia College - Jefferson City,Jefferson City,MO,651096877,https://www.ccis.edu/locations/jefferson-city,4,,,
00245614,Columbia College - Lake Ozark,Osage Beach,MO,650659677,https://www.ccis.edu/locations/lake-ozark,4,,,
00245615,Columbia College - Saint Louis,Saint Louis,MO,631343701,https://www.ccis.edu/locations/st-louis,4,,,
00245618,Columbia College - Fort Worth,Fort Worth,TX,761271188,https://www.ccis.edu/locations/fort-worth,6,,,
00245619,Columbia College - Salt Lake,Murray,UT,841075322,https://www.ccis.edu/locations/salt-lake,7,,,
00245620,Columbia College - Lake County,Gurnee,IL,600319184,https://www.ccis.edu/locations/lake-county,3,,,
00245622,Columbia College - Naval Station Everett/Marysville,Marysville,WA,982717854,https://www.ccis.edu/locations/marysville,8,,,
00245623,Columbia College - Freeport,Freeport,IL,610329341,https://www.ccis.edu/locations/freeport,3,,,
00245627,Columbia College - Springfield,Springfield,MO,658044378,https://www.ccis.edu/locations/springfield,4,,,
00245628,Columbia College - Rolla,Rolla,MO,654011701,https://www.ccis.edu/locations/rolla,4,,,
00245629,Columbia College - Los Alamitos,Los Alamitos,CA,907205177,https://www.ccis.edu/locations/los-alamitos,8,,,
00245636,Columbia College - Lemoore,NAS Lemoore,CA,932460001,https://www.ccis.edu/locations/lemoore,8,,,
00245637,Columbia College - San Luis Obispo,San Luis Obispo,CA,934038106,https://www.ccis.edu/locations/san-luis-obispo,8,,,
00245638,Columbia College - Fort Stewart,Ft. Stewart,GA,313145056,https://www.ccis.edu/locations/fort-stewart,5,,,
00245639,Columbia College - Hunter Army Airfield,Hunter Army Airfield,GA,314090029,https://www.ccis.edu/locations/hunter-army-airfield,5,,,
00245640,Columbia College - Elgin,Elgin,IL,601237193,https://www.ccis.edu/locations/elgin,3,,,
00245642,Columbia College - Whidbey Island,Oak Harbor,WA,982781000,https://www.ccis.edu/locations/whidbey-island,8,,,
00245644,Columbia College -  Jacksonville,Jacksonville,FL,322166010,https://www.ccis.edu/locations/jacksonville,5,,,
00245646,Columbia College - Fort Sill,Fort Sill,OK,735039009,https://www.ccis.edu/locations/fort-sill,6,,,
00245648,Columbia College - San Diego,San Diego,CA,921405290,https://www.ccis.edu/locations/san-diego,8,,,
00245649,Columbia College - Mesquite,Mesquite,TX,75150,https://www.ccis.edu/locations/mesquite,6,,,
00245650,Columbia College - Waynesville,Waynesville,MO,655833449,https://www.ccis.edu/locations/waynesville,4,,,
00245651,Columbia College - Naval Base San Diego,San Diego,CA,921365588,https://www.ccis.edu/locations/nb-san-diego,8,,,
00245652,Columbia College - Imperial,Imperial,CA,922510158,https://www.ccis.edu/locations/imperial,8,,,
00245653,Columbia College - NSB Kings Bay,Kings Bay,GA,315472532,https://www.ccis.edu/locations/kings-bay,5,,,
00245655,Columbia College - Minot AFB,Minot AFB,ND,58705,https://www.ccis.edu/locations/minot,4,,,
00245656,Columbia College - Springfield TMobile,Springfield,MO,65803,https://www.ccis.edu/,4,,,
00245657,Columbia College - Eastfield Pleasant Grove,Dallas,TX,75217,https://www.ccis.edu/locations/mesquite.aspx,6,,,
00245658,Columbia College - Fort Leonard Wood 58th Trans BN,Fort Leonard Wood,MO,65473,https://www.ccis.edu/locations/fort-leonard-wood.aspx,4,,,
00245659,Columbia College - USCG Base Honolulu,Honolulu,HI,968194398,https://www.ccis.edu/locations/honolulu,8,,,
00245660,Columbia College - Tavares PD,Tavares,FL,327786100,https://www.ccis.edu/locations/tavares,5,,,
00246302,Evangel University - Assemblies of God Theological Seminary,Springfield,MO,65802,www.agts.edu/,4,,,
00253001,City College Montana State University Billings,Billings,MT,591029856,www.msubillings.edu/citycollege/,7,,,
03729301,New Hampshire Institute for Therapeutic Arts,Harrison,ME,04040,www.nhita.com/,1,,,
02106603,American Institute,Clifton,NJ,070112379,www.americaninstitute.com/,2,,,
00261601,Monmouth University -  Monmouth Park Corporate Center,West Long Branch,NJ,077641898,https://www.monmouth.edu/,2,,,
00267109,Bard College - Holyoke Microcollege,Holyoke,MA,010403927,,1,,,
00267110,Bard College - Coxsackie Correctional Facility,Coxsackie,NY,120510200,,2,,,
00267111,Bard College - Eastern NY Correctional Facility,Napanoch,NY,124580338,,2,,,
00267112,Bard College - Fishkill Correctional Facility,Beacon,NY,125080307,,2,,,
00267113,Bard College - Green Haven Correctional Facility,Stormville,NY,125820010,,2,,,
00267114,Bard College - Taconic Correctional Facility,Bedford Hill,NY,105072497,,2,,,
00267115,Bard College - Woodbourne Correctional Facility,Woodbourne,NY,127881000,,2,,,
00267116,Bard College - BHSEC Newark,Newark,NJ,071032639,,2,,,
00267117,Bard College - Brooklyn Public Library,Brooklyn,NY,112385619,,2,,,
00267805,Bryant & Stratton College-Syracuse,Syracuse,NY,132032502,https://www.bryantstratton.edu/,2,,,
00267801,Bryant & Stratton College-Amherst,Getzville,NY,14068,https://www.bryantstratton.edu/,2,,,
00267802,Bryant & Stratton College-Southtowns,Orchard Park,NY,14127,https://www.bryantstratton.edu/,2,,,
00267804,Bryant & Stratton College-Henrietta,Rochester,NY,14623,https://www.bryantstratton.edu/,2,,,
00269901,Clarkson University Capital Region Campus,Schenectady,NY,12308,https://www.clarkson.edu/academics/graduate,2,,,
00730401,Culinary Institute of America at Greystone,St. Helena,CA,94574,www.ciachef.edu/,8,,,
00730402,Culinary Institute of America San Antonio,San Antonio,TX,78215,www.ciachef.edu/,6,,,
00268701,CUNY Brooklyn College - Feirstein Graduate School of Cinema,Brooklyn,NY,112051202,www.brooklyn.cuny.edu/web/academics/schools/mediaarts/schools/feirstein.php,2,,,
00849501,Jamestown Business College -,Salamanca,NY,147799740,www.jbc.edu/,2,,,
01055101,NYSMedical&Dental Assistants - American Institute of Clinical Massage,Post Falls,ID,838548881,www.aicm.edu/,7,,,
00279803,Pratt Manhattan-A Division of Pratt Institute,New York,NY,10011,https://www.pratt.edu/,2,,,
00397801,Rabbinical Seminary of America-Ma'yan HaTorah,Richmond Hill,NY,11418,,2,,,
00282301,Saint John's University - Staten Island Campus,Staten Island,NY,103014496,www.stjohns.edu/campuses/staten-island-campus,2,,,
00297301,Gaston College,Dallas,NC,280341499,www.gaston.edu/,5,,,
03009501,Winston - Salem Barber School - Satellite,Greensboro,NC,274072754,www.wsbarberschool.com/,5,,,
00267817,Bryant & Stratton College-Akron,Copley,OH,443212798,https://www.bryantstratton.edu/,3,,,
00267809,Bryant & Stratton College-Solon,Solon,OH,441392798,https://www.bryantstratton.edu/,3,,,
00267810,Bryant & Stratton College-Cleveland,Cleveland,OH,441152798,https://www.bryantstratton.edu/,3,,,
00405401,Hebrew Union College-Jewish Institute of Religion-Cincinnati,Cincinnati,OH,452203796,huc.edu/,3,,,
00405402,Hebrew Union College-Jewish Institute of Religion-Los Angeles,Los Angeles,CA,900073796,huc.edu/,8,,,
00703502,Kettering College - Ollie Davis Medical Arts and Education Center,Beavercreek,OH,454403442,kc.edu/,3,,,
03071901,Mount Carmel College of Nursing - Fairfield,Lancaster,OH,431303372,www.mccn.edu/,3,,,
01092303,Los Angeles Center,Los Angeles,CA,900451746,www.myunion.edu/,8,,,
01092305,Florida Center,Hollywood,FL,330211746,www.myunion.edu/,5,,,
01092302,Sacramento Center,Sacramento,CA,958341746,www.myunion.edu/,8,,,
00717801,Western Seminary-San Jose,Milpitas,CA,95035,https://www.westernseminary.edu/,8,,,
00717804,Western Seminary-Sacramento,Roseville,CA,95678,https://www.westernseminary.edu/,8,,,
02206201,The Beauty Institute,Philadelphia,PA,19115,www.thebeautyinstituteskp.edu/,2,,,
00323902,Bucks County Community College-Upper Bucks Campus,Perkasie,PA,189440277,www.bucks.edu/,2,,,
00323901,Bucks County Community College-Gene and Marlene Epstein Campus at Lower Bucks,Bristol,PA,190070277,www.bucks.edu/,2,,,
00327302,Harrisburg Area Community College-Lancaster,Lancaster,PA,176023403,www.hacc.edu/,2,,,
00327305,Harrisburg Area Community College-Gettysburg,Gettysburg,PA,173253403,www.hacc.edu/,2,,,
00327301,Harrisburg Area Community College-Lebanon,Lebanon,PA,170425235,www.hacc.edu/,2,,,
00327348,Harrisburg Area Community College-York,York,PA,174045235,www.hacc.edu/,2,,,
00820002,UPMC Jameson School of Nursing - UPMC Hamot,Erie,PA,165031524,https://www.upmc.com/healthcare-professionals/education/schools-of-nursing/campuses/jameson-hamot,2,,,
00329701,Mercyhurst Municipal Police Training Academy,North East,PA,16428,https://www.mercyhurst.edu/,2,,,
00778002,New Castle School of Trades,Pulaski,PA,16143-2522,https://www.ncstrades.edu/,2,,,
00778003,New Castle School of Trades - East Liverpool Campus,East Liverpool,OH,43920-3025,https://www.ncstrades.edu/east-liverpool-programs/,3,,,
00719101,Northampton County Area Community College-Monroe,Tannersville,PA,18372,www.northampton.edu/,2,,,
01326304,South Hills School of Business and Technology-Altoona,Altoona,PA,16602,https://www.southhills.edu/,2,,,
00493805,South College-Asheville,Asheville,NC,288030000,https://www.south.edu/locations/asheville/,5,,,
00493806,South College-Nashville,Nashville,TN,37214,https://www.south.edu/locations/nashville/,5,,,
00493807,South College-Atlanta,Atlanta,GA,303450000,https://www.south.edu/locations/atlanta/,5,,,
00354402,Austin Presbyterian Theological Seminary- YMCA Outdoor Center,Antioch,TN,370132791,https://www.austinseminary.edu/,5,,,
00360901,San Jacinto College-North Campus,Houston,TX,770494599,www.sanjac.edu/,6,,,
00360903,San Jacinto College-South Campus,Houston,TX,770896099,www.sanjac.edu/,6,,,
00360906,San Jacinto Community College District - Generation Park Campus,Houston,TX,770440000,https://www.sanjac.edu/,6,,,
00363208,Texas A & M University Health Science Center,Bryan,TX,77807,https://health.tamu.edu/,6,,,
00367901,Snow College-Richfield Campus,Richfield,UT,84701,https://www.snow.edu/richfield/,7,,,
00368802,Northern Vermont University - Lyndon,Lyndonvile,VT,058510000,www.northernvermont.edu/about/location-and-directions/our-campuses/lyndon-campus,1,,,
00370307,Bluefield College - Edward Via College of Osteopathic Medicine,Blacksburg,VA,240606832,www.bluefield.edu/,5,,,
00267812,Bryant & Stratton College-Richmond,North Chesterfield,VA,23235,https://www.bryantstratton.edu/,5,,,
00267816,Bryant & Stratton College-Hampton,Hampton,VA,23666,https://www.bryantstratton.edu/,5,,,
00145902,Strayer University-Alexandria Campus,Alexandria,VA,22314,www.strayer.edu/campus-locations/virginia/alexandria,5,,,
00145906,Strayer University-Woodbridge Campus,Woodbridge,VA,22192,www.strayer.edu/campus-locations/virginia/woodbridge,5,,,
00145908,Strayer University-Loudoun Campus,Ashburn,VA,20147,www.strayer.edu/campus-locations/virginia/loudoun,5,,,
00145909,Strayer University-Fredericksburg Campus,Fredericksburg,VA,22406,www.strayer.edu/campus-locations/virginia/fredericksburg,5,,,
00145925,Strayer University-Chesterfield Campus,Midlothian,VA,23113,www.strayer.edu/campus-locations/virginia/chesterfield,5,,,
00145928,Strayer University-Newport News Campus,Newport News,VA,23606,www.strayer.edu/campus-locations/virginia/newport-news,5,,,
00145951,Strayer University-Virginia Beach Campus,Virginia Beach,VA,23462,www.strayer.edu/campus-locations/virginia/virginia-beach,5,,,
00374301,Union Presbyterian Seminary-Charlotte,Charlotte,NC,28210,www.upsem.edu/,5,,,
00379104,Shoreline Community College - CNC Machinists Program  Georgetown SSC,Seattle,WA,981083450,https://www.shoreline.edu/,8,,,
00379105,Shoreline Community College - Dental Hygiene,Seattle,WA,981956365,https://www.shoreline.edu/,8,,,
00380003,Washington State University-Vancouver,Vancouver,WA,986869600,https://www.vancouver.wsu.edu/,8,,,
00380001,Washington State University-Spokane,Spokane,WA,992029600,https://spokane.wsu.edu/,8,,,
00380002,Washington State University-Tri Cities,Richland,WA,993541671,https://tricities.wsu.edu/,8,,,
00380024,Washington State University - Everett Campus,Everett,WA,98201,https://everett.wsu.edu/,8,,,
02260601,NUC University - Arecibo,Arecibo,PR,00614,www.nuc.edu/,9,,,
02260602,NUC University - Rio Grande,Rio Grande,PR,00745,www.nuc.edu/,9,,,
02260603,NUC University - Ponce,Ponce,PR,00780,www.nuc.edu/,9,,,
02260604,NUC University - Caguas,Caguas,PR,007260000,www.nuc.edu/,9,,,
02260605,NUC University - Mayaguez,Mayaguez,PR,006800000,www.nuc.edu/,9,,,
02260606,NUC University - South Florida,Pembroke Pines,FL,330271767,www.nuc.edu/,5,,,
02260608,NUC University - Florida Technical College - Lakeland,Lakeland,FL,338132101,https://www.ftccollege.edu/,5,,,
02260609,NUC University - Florida Technical College - Deland,Deland,FL,327207415,https://www.ftccollege.edu/,5,,,
02260610,NUC University - Florida Technical College - Kissimmee,Kissimmee,FL,347410000,https://www.ftccollege.edu/,5,,,
02260611,NUC University - Florida Technical College - Pembroke Pines,Pembroke Pines,FL,330270000,https://www.ftccollege.edu/,5,,,
02260612,NUC University - Florida Technical College - Cutler Bay,Cutler Bay,FL,331891208,https://www.ftccollege.edu/,5,,,
02260613,NUC University - IBC Technical Division - Ponce,Ponce,PR,007175033,tecnicos.nuc.edu/,9,,,
02260614,NUC University - IBC Technical Division - Mayaguez,Mayaguez,PR,006801429,tecnicos.nuc.edu/,9,,,
02260615,NUC University - IBC Technical Division - Guayama,Guayama,PR,007849604,tecnicos.nuc.edu/,9,,,
02260616,NUC University - IBC Technical Division - Fajardo,Fajardo,PR,007380000,tecnicos.nuc.edu/,9,,,
02260617,NUC University - IBC Technical Division - Manati,Manati,PR,006740000,tecnicos.nuc.edu/,9,,,
02260618,NUC University - IBC Technical Division - Los Colobos,Carolina,PR,009830001,tecnicos.nuc.edu/,9,,,
02260619,NUC University - IBC Technical Division - Moca,Moca,PR,006760000,tecnicos.nuc.edu/,9,,,
02260620,NUC University - IBC Technical Division - Aguadilla,Aguadilla,PR,006030000,tecnicos.nuc.edu/,9,,,
02260621,NUC University - IBC Technical Division - Caguas,Caguas,PR,007260000,tecnicos.nuc.edu/,9,,,
02260622,NUC University - IBC Technical Division - Arecibo,Arecibo,PR,006120000,tecnicos.nuc.edu/,9,,,
02260623,NUC University - IBC Technical Division - Escorial,San Juan,PR,009280000,tecnicos.nuc.edu/,9,,,
02260624,NUC University - IBC Technical Division - Bayamon,Bayamon,PR,009610000,tecnicos.nuc.edu/,9,,,
02260625,NUC University - IBC Technical Division - Yauco,Yauco,PR,006980000,tecnicos.nuc.edu/,9,,,
02260607,NUC University - Florida Technical College - Orlando,Orlando,FL,328262707,https://www.ftccollege.edu/,5,,,
02260626,NUC University - Florida Technical College - Tampa,Tampa,FL,336074703,https://www.ftccollege.edu/,5,,,
00394601,University of the Virgin Islands-Albert A. Sheen,St. Croix,VI,00850,www.uvi.edu/,9,,,
00182501,Purdue University - Purdue Polytechnic Anderson,Anderson,IN,46016,polytechnic.purdue.edu/anderson,3,,,
00182504,Purdue University - Purdue Polytechnic Indianapolis,Indianapolis,IN,46241,polytechnic.purdue.edu/indianapolis,3,,,
00182506,Purdue University - Purdue Polytechnic South Bend,South Bend,IN,46601,polytechnic.purdue.edu/south-bend,3,,,
00182508,Purdue University - Purdue Polytechnic New Albany,New Albany,IN,47150,polytechnic.purdue.edu/new-albany,3,,,
00182502,Purdue University - Purdue Polytechnic Columbus,Columbus,IN,47203,polytechnic.purdue.edu/columbus,3,,,
00182505,Purdue University - Purdue Polytechnic Kokomo,Kokomo,IN,46902,polytechnic.purdue.edu/kokomo,3,,,
00182507,Purdue University - Purdue Polytechnic Richmond,Richmond,IN,47374,polytechnic.purdue.edu/richmond,3,,,
00182512,Purdue University - Purdue Polytechnic Lafayette,Lafayette,IN,47903,polytechnic.purdue.edu/lafayette,3,,,
00182515,Purdue University - Purdue Polytechnic Vincennes,Vincennes,IN,47591,polytechnic.purdue.edu/vincennes,3,,,
00533001,Fayette County Career & Technical Institute -,Cheswick,PA,150240210,https://fayettecti.org/,2,,,
01019802,ECPI University-Newport News,Newport News,VA,23606,www.ecpi.edu/,5,,,
01019804,ECPI University-Greensboro,Greensboro,NC,274093642,www.ecpi.edu/,5,,,
01019805,ECPI University-Charlotte,Charlotte,NC,28208,www.ecpi.edu/,5,,,
01019806,ECPI University-Greenville,Greenville,SC,296151603,www.ecpi.edu/,5,,,
01019807,ECPI University-Manassas,Manassas,VA,201091603,www.ecpi.edu/,5,,,
01019809,ECPI University-Charleston,North Charleston,SC,294051603,www.ecpi.edu/,5,,,
01019810,ECPI University-Raleigh,Raleigh,NC,276131603,www.ecpi.edu/,5,,,
01019811,ECPI University-Columbia,Columbia,SC,292101603,www.ecpi.edu/,5,,,
01019813,ECPI University-Culinary Institute of Virginia,Norfolk,VA,235131603,www.ecpi.edu/college-of-culinary-arts,5,,,
01019814,ECPI University-Virginia Beach Health Sciences,Virginia Beach,VA,234621603,www.ecpi.edu/,5,,,
01019815,ECPI University-Richmond South,Richmond,VA,232361603,www.ecpi.edu/,5,,,
01019816,ECPI University-Innsbrook,Glen Allen,VA,230601603,www.ecpi.edu/,5,,,
01019817,ECPI University-Richmond West,Richmond,VA,232941603,www.ecpi.edu/,5,,,
01019818,ECPI University - Roanoke,Roanoke,VA,240121603,www.ecpi.edu/,5,,,
01019819,ECPI University - Orlando,Lake Mary,FL,327462197,www.ecpi.edu/,5,,,
01019820,ECPI University - Culinary Institute of Virginia - Newport News,Newport News,VA,23606-3320,www.ecpi.edu/,5,,,
01019821,ECPI University - San Antonio,San Antonio,TX,782293642,www.ecpi.edu/,6,,,
